symbol,n_bars,last_close,med_dollar_vol,pass
EVLU,31,41.4765,98417.51299999999,False
PTN,31,9.95,98301.525,False
RTRE,31,24.5102,98298.2,False
WILC,31,28.33,98213.09999999999,False
SELF,31,5.27,98148.81999999999,False
TXS,31,42.5531,98058.73,False
AQWA,31,19.3714,98031.2961,False
NXTS,31,1.94,97948.62,False
CIGL,31,0.485,97929.49440000001,False
XAIR,31,5.71,97823.44,False
CBTO,31,19.7749,97722.6157,False
TEAD,31,0.6255,97693.0248,False
PRTS,31,6.08,97642.3,False
XLBI,31,24.2613,97533.75,False
PBHC,31,16.27,97493.76000000001,False
KDEC,31,28.9217,97481.16,False
EWV,31,15.935,97474.395,False
IBRN,31,39.6414,97402.106,False
TAFL,31,24.83,97196.39,False
GTR,31,27.8,97169.3556,False
AAPR,31,29.7603,97102.65,False
ROMA,31,9.0,96917.58,False
PFLA,31,25.19,96900.65879999999,False
COSW,31,39.7275,96857.95,False
IGC,31,0.28,96666.52900000001,False
HTZWW,31,1.095,96166.1066,False
LRHC,31,0.6039,96093.1719,False
ITDI,31,43.47,95992.84999999999,False
EVHY,31,52.2456,95955.07999999999,False
SNGX,31,0.3812,95946.375,False
EAPR,31,33.56,95713.12000000001,False
KMCA,31,20.1878,95691.8684,False
DDFA,31,20.44,95687.42880000001,False
NBIC,25,29.43,95655.1696,False
NEMG,31,21.6887,95463.379,False
DRTSW,31,3.61,95403.18000000001,False
SQLV,31,54.4784,95328.0846,False
BSBK,31,9.25,94968.51,False
TQQY,31,12.335,94827.25,False
SNOV,31,27.52,94696.31999999999,False
CICC,31,25.0,94678.34,False
CPNX,31,12.6047,94604.8176,False
NEON,31,0.8886,94521.98,False
MDLV,31,31.9097,94484.2914,False
HYSD,31,20.0136,94376.02,False
BUSM,16,17.325,94275.20525,False
TXXD,31,2.945,94238.6374,False
JAGX,31,0.8789,94231.269,False
USEA,31,2.7,94133.95999999999,False
BCIL,31,30.6486,94029.90479999999,False
PHAR,31,11.79,93993.66,False
COPA,31,53.7107,93723.903,False
SIGIP,31,15.75,93705.2,False
ESLV,31,29.469,93562.84,False
BNAV,14,24.9025,93452.1551,False
ZSEP,31,27.775,93401.7,False
LDRH,31,24.56,93350.09999999999,False
NMB,31,24.4084,93331.39,False
SCWO,31,2.46,93311.68000000001,False
QBSV,31,27.32,93282.0084,False
FEUZ,31,68.655,93241.2,False
EBIZ,31,29.9318,93135.6,False
OBND,31,25.455,93075.32,False
PBJN,31,31.4029,93040.4437,False
INKM,31,34.6433,92947.97390000001,False
DDNQ,31,20.9282,92890.93340000001,False
DFSC,31,2.16,92827.45000000001,False
BOSC,31,4.6,92795.99999999999,False
EGUS,31,59.28,92638.87999999999,False
FLEE,31,40.05,92601.6792,False
NDOW,31,29.4231,92568.33099999999,False
ONTX,31,25.73,92558.2556,False
SEMG,31,27.7803,92246.5,False
CTEC,31,59.2826,92103.48,False
AGIQ,31,25.4365,92097.1809,False
INM,31,1.46,92089.5,False
ALLR,31,1.34,92079.4,False
MRCP,31,35.086,91873.39000000001,False
CAAA,31,20.23,91788.8,False
RXD,31,15.42,91675.77,False
LEGR,31,66.96,91483.3746,False
AESP,31,9.94,91419.75,False
BCHT,31,1.3,91419.20000000001,False
PRIZ,31,25.105,91384.53,False
DUKH,31,23.79,91304.04,False
EZJ,31,70.8069,91115.3475,False
RILYP,31,13.15,91113.75,False
ATLCP,31,24.225,90841.2,False
BOF,31,4.01,90826.90000000001,False
BCARW,31,0.55,90775.84,False
FCUV,31,6.49,90566.19,False
IMF,31,52.7891,90533.30649999999,False
SDEM,31,32.6473,90484.76000000001,False
LOT,31,1.09,90436.68000000001,False
HCWC,31,0.2717,90408.825,False
AINP,31,24.8,90341.54000000001,False
LTCC,31,10.8303,90279.44320000001,False
CATLU,15,9.97,90227.64000000001,False
KMAY,31,30.84,89961.597,False
CBXJ,31,20.0199,89943.3928,False
LNAI,31,2.25,89917.11,False
CVKD,31,1.76,89891.84,False
LOTI,31,26.1046,89880.0,False
AIFF,31,1.13,89873.96,False
NULC,31,56.4724,89812.5735,False
ELWT,31,8.66,89734.7,False
NXTE,31,48.3783,89716.166,False
WLDU,31,18.1638,89700.46,False
BHDG,31,23.69,89477.76,False
OTAI,31,10.01,89400.75,False
PSCM,31,103.3953,89372.1386,False
AVAT,31,0.386,89359.14,False
ERTH,31,47.1868,89321.31330000001,False
JPY,31,39.064,89306.16,False
RIME,31,0.31,89279.194,False
EIIA,31,25.4,89228.1,False
CRY,31,17.41,89142.3,False
CREX,31,3.05,89036.29,False
BBBYW,1,0.645,89013.87,False
TISI,31,22.36,89012.36000000002,False
EZPZ,31,15.9352,88960.0,False
MEMX,31,48.3757,88851.3717,False
GLDN,31,16.5055,88849.44,False
PPTY,31,33.7091,88832.7291,False
BCSM,31,26.0458,88821.8596,False
BULG,31,47.5927,88728.2368,False
EZGO,31,0.955,88616.85,False
YDES,31,3.37,88551.75,False
BCCC,31,11.74,88544.4,False
MBINM,31,25.56,88352.64,False
INBS,31,3.37,88232.682,False
MMSC,31,29.2156,88216.9652,False
NUGY,31,13.0789,88207.40000000001,False
SMAX,31,28.215,88202.3084,False
TOPS,31,0.88,88192.2051,False
TMFX,31,24.2669,88113.1139,False
BOBP,31,30.6984,88101.5652,False
GALX,23,26.4249,88096.5018,False
MAXI,31,8.985,88095.34,False
JAGU,31,1.52,88064.20999999999,False
GLDB,31,21.182,88031.955,False
GISC,31,49.9652,87677.08,False
MILK,31,24.0836,87674.40000000001,False
LPA,31,3.43,87674.23000000001,False
ASRV,31,5.24,87670.11,False
TRNR,31,3.52,87611.74,False
FMET,31,38.897,87594.2442,False
ATNM,31,1.05,87275.485,False
FHDG,31,37.215,87194.74500000001,False
GNTA,31,1.26,87165.39,False
PBFB,31,32.45,86941.77,False
CLRB,31,2.56,86923.88,False
GAINZ,31,24.19,86915.90000000001,False
ACTS,31,27.6981,86885.2116,False
XJUL,31,41.5348,86642.3,False
HOYY,31,5.11,86637.548,False
PCLG,31,23.2889,86405.6501,False
SDP,31,22.76,86395.6142,False
FDRV,31,18.2448,86378.75,False
FURY,31,0.624,86217.2046,False
RENX,31,1.78,85963.8,False
CEFA,31,41.6225,85963.41600000001,False
KALA,31,0.9102,85917.8805,False
HBIO,31,6.5,85822.31,False
APRP,31,33.157,85815.2659,False
ESSC,31,31.4234,85787.3016,False
NOWX,25,26.7358,85768.4464,False
MYCJ,31,24.46,85711.08,False
KMRK,31,1.21,85688.81000000001,False
IHY,31,21.618,85670.48849999999,False
AWAY,31,20.0913,85594.90000000001,False
IVDA,31,0.37,85460.9562,False
DECP,31,33.291,85370.82,False
CBTJ,31,17.6849,85249.64,False
BCSS,31,10.25,85202.45000000001,False
SAGP,31,37.6,85064.3892,False
PSET,31,80.6955,84917.43500000001,False
CCEF,31,30.0724,84871.5,False
GAIQ,4,64.5339,84815.47925,False
LIQT,31,0.5605,84791.9842,False
UBEW,31,27.058,84789.2,False
DLMY,31,30.5248,84713.0778,False
BCEM,31,26.8982,84483.1504,False
GVLE,31,49.2902,84468.8631,False
NURE,31,31.68,84441.67139999999,False
DUKR,31,5.62,84396.95999999999,False
QCOC,31,24.28,84336.84000000001,False
WTIP,31,36.25,84322.7,False
NNOV,31,31.95,84281.03749999999,False
DYFI,31,22.65,84134.05,False
GGZ,31,16.94,84121.68000000001,False
BNKK,31,0.9756,84100.8,False
PJIO,31,67.1329,84079.31910000001,False
AEON,31,0.2555,84007.5386,False
CDZIP,31,22.5801,83929.12,False
HIHO,31,1.03,83911.98,False
TMAR,31,26.5368,83888.685,False
FLQS,31,50.3024,83860.77,False
FSTB,31,20.055,83851.96,False
CHDG,10,25.35,83719.875,False
TACT,31,5.0,83616.0,False
PSTR,31,32.0,83569.84139999999,False
FINT,31,37.09,83494.79379999998,False
UZF,31,16.85,83244.81,False
QNRX,31,5.19,83216.67,False
IJUN,31,32.0329,83148.78,False
AMSS,31,0.95,82998.73999999999,False
ANGH,31,3.57,82892.0,False
QRED,31,10.01,82870.0,False
FLGR,31,34.22,82813.75319999999,False
SCCE,31,24.53,82719.615,False
BYRE,31,27.5319,82710.03,False
GLXG,31,0.9827,82573.2,False
AVIE,31,79.5143,82535.84340000001,False
CRE,31,2.78,82473.43,False
SAZ,31,25.19,82325.0,False
NDEC,31,30.48,82304.5696,False
AHMA,31,1.57,82249.23999999999,False
FXP,31,20.6752,82229.03450000001,False
AIQU,31,18.4617,82208.0,False
HYDW,31,46.756,82059.48,False
SAY,31,25.09,81778.26000000001,False
BTOG,31,0.8199,81601.056,False
DRMA,31,1.46,81569.28,False
PMAX,31,1.18,81500.86,False
UZE,31,16.73,81218.42,False
DIVD,31,44.8957,81180.25,False
CSPI,31,7.9,80964.52,False
CEFZ,31,8.3626,80927.608,False
NUSA,31,23.08,80824.31999999999,False
PASG,31,4.54,80645.76000000001,False
TESL,31,13.187,80580.4012,False
IMMP,31,0.3865,80477.749,False
RMSG,31,0.3816,80409.10500000001,False
MSGY,31,2.71,80320.287,False
SER,31,2.85,80278.98999999999,False
PAPL,31,1.04,80181.9,False
CBON,31,23.9925,80169.39,False
EMCR,31,43.8487,80163.1688,False
AAA,31,24.95,80139.4,False
BOXL,31,7.22,80081.75,False
SXQG,31,33.19,80035.23,False
QNXT,31,32.2863,80005.45139999999,False
SOEZ,31,13.0751,80004.06,False
FLCE,31,32.0949,79951.8272,False
YRD,31,1.19,79951.62,False
BLIN,31,1.0,79906.34,False
TLG,31,28.52,79769.8896,False
AHYB,31,46.0113,79728.3,False
XB,31,39.14,79720.415,False
JNEU,31,33.855,79481.79449999999,False
HELX,31,41.1366,79232.148,False
RMHY,31,25.059,79133.20999999999,False
FSI,31,5.39,79039.8,False
LIVE,31,10.06,78979.2,False
BSJX,31,25.212,78887.625,False
SKYU,31,51.66,78868.6198,False
MFUT,31,19.5025,78772.582,False
RGEF,31,35.7559,78701.1312,False
DJTWW,31,3.49,78689.52,False
AMMO,23,28.4804,78634.3844,False
PSIG,31,1.08,78610.20999999999,False
AIRTP,31,18.7751,78581.64,False
GMNY,31,49.6603,78562.5946,False
YSAU,24,44.2426,78516.87225,False
APUS,31,4.28,78501.3,False
MATE,31,31.5875,78491.3492,False
AQMS,31,2.69,78484.56,False
MAGC,31,19.67,78451.76999999999,False
QBY,31,6.66,78286.08,False
PQDI,31,19.22,78233.065,False
LEXX,31,10.32,78209.55,False
IQSU,31,63.0464,78192.0525,False
MTAL,31,10.21,78183.0,False
FBLG,31,1.02,78088.5,False
HOMZ,31,46.23,78026.16,False
AAPG,31,18.2,77988.085,False
MSAI,31,5.42,77826.98,False
CYAB,31,0.3175,77651.61,False
BULD,31,37.6546,77584.068,False
GSPY,31,42.5978,77533.68000000001,False
LSAT,31,46.6727,77336.3196,False
JONEU,24,9.92,77043.29000000001,False
RISN,31,31.4197,77010.2092,False
SNTI,31,0.43,76884.3276,False
DRIO,31,7.36,76699.0,False
RWAYL,31,25.12,76486.97,False
MHH,31,7.8,76455.59999999999,False
NACP,31,60.77,76331.1237,False
XCUR,31,1.38,76280.40000000001,False
SXTP,31,1.08,76261.55,False
PEMX,31,86.905,76173.1278,False
JUNM,31,35.41,76105.04,False
RAAA,31,25.035,76061.43,False
SAIH,31,19.845,75963.8161,False
POLE,30,10.82,75813.75,False
ESGG,31,242.3625,75798.5357,False
LTL,31,23.991,75729.627,False
GOODO,31,20.8,75668.25,False
NBFR,31,26.8804,75554.3738,False
GCL,31,0.5501,75482.72499999999,False
OCTP,31,33.06,75388.2,False
GABF,31,46.462,75305.5524,False
UPLD,31,4.72,75296.84999999999,False
FLZH,31,1.18,75290.23999999999,False
CCXIU,31,17.91,75276.0,False
CGCF,1,9.97,75253.56,False
IVF,31,1.53,75129.59999999999,False
VVOS,31,0.3012,75119.616,False
MBND,31,26.9,75072.76,False
GLE,31,0.41,74942.0394,False
CNEY,31,0.5911,74856.732,False
PQJA,31,32.23,74845.2032,False
RHRX,31,22.1908,74794.6177,False
FSEA,31,17.08,74755.14,False
TIL,31,7.36,74712.56,False
PBAP,31,31.455,74661.21,False
FEED,31,0.4641,74624.2512,False
CUPR,31,2.92,74560.2,False
EP,31,2.76,74545.68000000001,False
CRAN,30,10.14,74519.125,False
GSIW,31,17.72,74430.51,False
CFND,31,2.71,74379.59999999999,False
YAAS,31,2.96,74367.56,False
WEPN,31,46.67,74341.79999999999,False
WCT,31,0.925,74254.79000000001,False
JAPN,31,25.285,74175.87,False
JABS,31,49.945,74022.86,False
SQS,31,28.7282,74002.2036,False
IBHM,31,25.265,73957.84,False
RILYL,31,13.6001,73932.87,False
CHR,31,1.85,73866.18000000001,False
SAT,31,24.95,73859.37,False
WBUY,31,0.8391,73749.1372,False
BITY,31,25.6649,73690.20360000001,False
RCTR,31,34.7487,73516.023,False
RSDE,31,24.01,73483.64,False
QCJA,31,23.6821,73438.1921,False
JANU,31,30.885,73420.822,False
FCTR,31,40.0089,73326.071,False
BOUT,31,45.2562,73259.5701,False
NTRP,31,1.4,73152.79999999999,False
TVA,31,10.5326,73135.04,False
SNES,31,1.21,73096.45,False
JOUL,31,25.226,72920.0388,False
FPRO,31,25.3387,72882.4277,False
CABR,31,1.33,72803.05,False
CNBS,31,26.7878,72777.3933,False
NRSN,31,0.432,72768.4872,False
AXTC,30,37.9712,72614.6752,False
GSEE,31,69.3039,72549.39540000001,False
DEMZ,31,48.109,72485.9925,False
NTRL,31,21.355,72391.20000000001,False
BUFX,31,22.515,72291.96,False
AOMD,31,24.95,72255.67,False
PSMJ,31,34.4817,72156.7488,False
IDAI,31,2.51,72146.45,False
VBCI,31,73.825,72083.06,False
VLYPP,31,25.11,71768.25,False
SLNHP,31,12.4,71758.82,False
REK,31,15.46,71677.38,False
PTLE,31,6.8,71602.92,False
WBIF,31,36.6722,71560.31999999999,False
CHOW,31,0.4056,71480.0,False
ISPR,31,1.57,71240.56,False
SQMX,31,34.76,71204.40000000001,False
MI,31,8.11,71100.95999999999,False
RSMC,31,29.5829,71095.24799999999,False
SHAG,31,47.287,70960.75,False
BFRG,31,0.5555,70902.184,False
GAMR,31,97.155,70863.8796,False
LQDM,31,23.8153,70853.51000000001,False
SVRN,31,7.11,70781.0,False
MEM,31,44.7865,70768.8668,False
QARP,31,67.84,70645.2876,False
PDPA,31,25.1409,70630.40000000001,False
ODYS,31,3.91,70477.84,False
DRAY,31,15.04,70431.04000000001,False
SMDD,31,7.13,70354.4589,False
MGIH,31,1.56,70267.85,False
NMTC,31,1.88,70256.85,False
OPENW,31,0.1998,70227.1762,False
OCTU,31,31.21,70214.7464,False
VSA,31,3.32,70165.75,False
DECO,31,74.9645,70116.0138,False
DOJE,31,6.5,70049.94,False
FGM,31,63.1913,69998.08380000001,False
SBXD,31,10.82,69972.79999999999,False
KEMQ,31,26.33,69923.74440000001,False
APRH,31,25.205,69891.91,False
DOYU,31,4.71,69770.48,False
YOKE,31,32.5902,69735.6243,False
TXXS,31,19.0634,69519.72499999999,False
CORZZ,31,20.09,69469.4,False
TBLU,31,51.5874,69457.635,False
TVGN,31,6.58,69420.24,False
AHLT,31,29.6616,69386.625,False
LNKS,31,1.09,69198.72,False
CCCT,12,9.85,69102.44,False
XBIT,31,2.31,69015.23999999999,False
COPR,31,2.54,68947.39,False
SLNG,31,5.86,68932.52,False
LPCN,31,2.05,68629.8,False
PBJA,31,32.83,68620.131,False
LGPS,31,0.9181,68608.12950000001,False
ION,31,52.5153,68520.12180000001,False
FTRK,31,0.16,68472.0893,False
VAMO,31,37.4352,68459.04000000001,False
MLAA,31,9.99,68426.95999999999,False
HFMF,31,21.9,68233.27500000001,False
BGL,31,0.1982,68157.803,False
MCHU,31,15.2839,68154.20259999999,False
XOEF,31,30.7699,68148.78,False
SCAG,31,0.2869,68132.0388,False
TELO,31,1.06,68121.88,False
ZAPR,31,26.85,68045.6819,False
BSGT,31,25.075,68027.2,False
JHS,31,10.96,67961.5,False
DWTX,31,2.06,67949.31,False
NHPBP,31,25.21,67917.1032,False
CSCS,31,13.5262,67894.68000000001,False
CICB,31,24.94,67888.95,False
NSTS,31,13.89,67870.02,False
CBAT,31,0.7317,67731.1498,False
FTXG,31,22.8291,67473.1248,False
XCH,31,0.2454,67235.2954,False
AIRE,31,1.47,67183.83,False
PCLO,31,24.9503,67146.86,False
SHDG,31,33.6134,67114.6776,False
FGI,31,9.08,67088.7,False
MMAX,31,27.325,67087.65,False
ECCU,31,25.3799,66921.19,False
SORA,31,2.44,66893.64,False
ABCS,31,36.0615,66763.6882,False
EFZ,31,22.1172,66661.047,False
SCOR,31,5.65,66487.41,False
GURU,31,70.7742,66432.11249999999,False
FXED,31,17.31,66419.36,False
FLNT,31,4.15,66248.0,False
CMCT,31,5.1,66223.3,False
AEMD,31,2.935,66215.5,False
PMCB,31,0.5422,66185.0,False
METCZ,31,25.3005,66111.29999999999,False
FVC,31,42.635,66087.7664,False
ESG,31,182.6649,66023.58750000001,False
INAB,31,1.11,65812.7442,False
GRAG,31,5.9753,65761.3821,False
NAMI,31,3.08,65740.95,False
TPFI,31,24.5894,65739.52,False
SLXN,31,0.422,65680.0,False
BRTX,31,0.22,65668.05,False
EDHL,31,3.88,65640.34999999999,False
BBSB,31,98.175,65611.8405,False
QQXL,31,56.3582,65587.993,False
HTCR,31,2.55,65546.7,False
MYLD,31,33.5996,65536.7464,False
CTRM,31,2.33,65481.78999999999,False
OXLCG,31,25.17,65444.4,False
MRT,31,1.84,65367.509999999995,False
SAUG,31,28.045,65262.132000000005,False
TPUT,31,25.205,65156.0,False
AHD,31,26.52,65131.850000000006,False
TALV,31,29.2882,65091.6192,False
DADS,31,20.07,65003.81999999999,False
PAWZ,31,51.39,64878.528,False
SSPY,31,100.5934,64859.059199999996,False
BIS,31,12.2873,64844.5476,False
SPMA,31,25.0101,64843.53999999999,False
REGS,31,11.7394,64836.9414,False
SMSI,31,2.92,64755.6,False
TFFI,31,20.28,64746.64,False
BMR,31,1.29,64710.4,False
BUFE,31,21.7222,64568.4786,False
QSIX,31,43.0756,64503.719999999994,False
BNR,31,9.1,64477.35,False
SPAM,31,45.8874,64463.1612,False
MINE,31,2.95,64375.560000000005,False
WBIL,31,41.2209,64319.5809,False
SPLS,31,55.9234,64262.221000000005,False
BQ,31,1.04,64192.3675,False
FFDI,31,33.631,64175.727,False
PVL,31,1.76,64145.51,False
NXB,31,1.92,64140.96,False
DDTO,31,23.4201,64120.424999999996,False
WDAF,31,32.8926,64053.3423,False
DLHC,31,4.5,63970.5,False
BRIB,31,24.795,63896.715000000004,False
UZD,31,18.97,63796.10999999999,False
AIVI,31,60.1575,63681.967599999996,False
HMR,31,1.36,63616.56,False
HOVNP,31,19.75,63458.23,False
OCTB,31,27.815,63437.6988,False
FLOW,31,43.2082,63386.354999999996,False
SHFS,31,0.1629,63329.818499999994,False
AMST,31,0.9601,63329.76,False
CAAS,31,4.575,63034.350000000006,False
FNG,31,11.7,63026.982299999996,False
LASC,31,12.68,63025.9938,False
TRND,31,37.7625,62975.1736,False
GINN,31,82.0153,62891.28,False
ACSG,31,50.8387,62804.2425,False
SMN,31,19.1837,62711.5212,False
TOV,31,32.6105,62640.038400000005,False
NAAS,31,3.38,62421.840000000004,False
RAVE,31,3.0,62264.28,False
HSMV,31,39.1433,62222.4612,False
ROSC,31,56.3093,62190.0916,False
JETU,31,34.55,62119.453499999996,False
AENT,31,5.46,61893.00000000001,False
GFAI,31,0.3484,61869.8652,False
SNAV,31,39.13,61854.0972,False
RJVI,31,24.8207,61851.69,False
WTLS,31,62.827,61724.980800000005,False
PEZ,31,100.1577,61704.21,False
FTDS,31,65.945,61661.413499999995,False
IMNN,31,1.6,61626.18,False
AGMI,31,72.9641,61562.542199999996,False
OMSE,31,4.43,61507.2,False
HTAX,31,24.3699,61503.19,False
AUGT,31,39.27,61425.4392,False
DURA,31,39.3882,61396.688,False
ZIONP,31,18.41,61295.1856,False
MYCG,31,24.955,61289.479999999996,False
AHT,31,3.21,61265.16,False
NDIA,31,27.3571,61249.0,False
XBTY,31,5.53,61188.575,False
DLCU,9,50.0933,61111.508,False
CPNQ,31,27.633,61108.034999999996,False
FMKT,31,22.9497,61077.5235,False
FEBP,31,34.7867,61036.8,False
DFII,31,11.72,60993.46,False
ZMAR,31,28.49,60970.386399999996,False
EVMU,31,19.0946,60911.549100000004,False
ZTEK,31,0.595,60803.049999999996,False
YBMN,31,12.6181,60678.16,False
CNTY,31,1.265,60639.6,False
AVTM,31,56.2646,60620.4224,False
SPIN,31,33.6353,60594.92999999999,False
EASG,31,39.3507,60544.26,False
XIDV,31,39.1911,60488.7369,False
SPRU,31,1.9,60472.03,False
KNDI,31,0.6299,60469.4734,False
AMOD,31,4.34,60429.03999999999,False
XLRI,31,23.7154,60362.770000000004,False
INVN,31,25.6553,60289.866,False
MAYU,31,34.99,60210.7884,False
BLDG,31,26.8131,60145.11,False
QMNV,31,25.51,60114.5,False
EVAC,31,10.265,59963.33,False
BTF,31,17.2744,59935.1618,False
AGIG,31,0.927,59839.91,False
PST,31,23.5654,59819.616,False
SKYE,31,0.4151,59736.78680000001,False
EZMO,31,26.7964,59671.936799999996,False
QTI,31,2.7,59375.05,False
JULH,31,25.175,59344.799999999996,False
FOMG,31,8.9834,59304.96,False
NXL,31,0.34,59205.8856,False
NVX,31,0.4416,59051.233499999995,False
EMSF,31,40.2531,58914.6674,False
RSSS,31,2.305,58717.57000000001,False
BOXA,31,104.4684,58713.699,False
GCDT,31,0.4793,58711.0816,False
ADIV,31,19.705,58554.6098,False
IDYN,31,31.1329,58548.678,False
XBJA,31,34.43,58382.48300000001,False
CTW,31,2.66,58327.99999999999,False
BBB,31,30.22,58283.822400000005,False
AREN,31,1.01,58248.892,False
MLSS,31,0.488,58146.75,False
GDL,31,8.42,58128.692,False
JYD,31,1.05,58121.1265,False
GVUS,31,65.89,58054.852600000006,False
IMCC,31,0.105,57997.737499999996,False
XBOC,31,36.12,57899.7279,False
RMBX,31,13.125,57855.4812,False
ELLO,31,20.01,57824.16,False
LCOW,31,26.4439,57777.2,False
FLD,31,0.455,57770.136,False
KOSS,31,3.7,57712.08,False
PRT,31,2.195,57586.5,False
XELB,31,0.99,57491.46,False
AVX,31,3.05,57420.0,False
MAKX,31,72.5653,57219.24,False
ONEH,31,24.675,57116.97,False
PBMY,31,31.697,57095.156800000004,False
AIMS,31,28.8848,57084.0138,False
APHG,31,16.53,56987.76,False
QLEP,31,10.0,56978.55,False
JABRU,31,10.09,56976.060000000005,False
BKCG,31,39.4133,56948.683000000005,False
LINK,31,5.7,56883.469,False
ANV,31,25.48,56727.32,False
RKX,31,15.6282,56667.1863,False
ADGM,31,0.6515,56528.092500000006,False
PABU,31,78.2447,56526.5604,False
TRAW,31,0.54,56502.36,False
SMXT,31,3.88,56410.216,False
DIVY,31,30.8195,56357.24,False
HCAC,31,10.08,56249.850000000006,False
PBSE,31,31.265,56238.7506,False
YOLO,31,2.8463,56214.18,False
NEWTP,31,24.8501,56167.29,False
RNRG,31,34.565,56029.865,False
PSWD,31,47.0744,56024.6391,False
AIMD,31,1.42,56013.899999999994,False
BITS,31,56.3484,55978.1092,False
YOUL,31,0.53,55976.74800000001,False
ALA,27,12.8092,55967.436,False
ALZN,31,1.58,55940.99999999999,False
SERA,31,1.95,55933.8,False
VETZ,31,19.37,55779.295,False
GREEL,31,24.9,55725.6,False
ETS,31,1.13,55549.578,False
SCCG,31,24.612,55541.5,False
FOFO,31,2.7,55411.159999999996,False
AAUB,18,51.755,55371.85800000001,False
EZRO,31,25.3036,55308.7764,False
APRT,31,46.695,55232.1386,False
HTFC,31,24.97,55217.16,False
SRTS,31,2.9,55176.32,False
GGRP,31,0.94,55053.72,False
NVNI,31,1.04,55028.4,False
ZTRE,31,50.55,54998.399999999994,False
DDFF,31,20.23,54985.691600000006,False
RULE,31,31.2301,54974.6736,False
PUR,29,13.9489,54963.7758,False
BBIB,31,96.75,54936.63,False
MFIG,31,21.4684,54869.194800000005,False
SYPR,31,2.04,54864.11,False
KPLT,31,6.845,54853.65,False
BAGY,31,22.9759,54774.5456,False
PSHG,31,1.75,54741.64,False
XPP,31,20.72,54734.1166,False
AIDX,31,0.5503,54728.376599999996,False
ARMY,31,27.5995,54693.8524,False
MYCK,31,24.5496,54668.25,False
TMVE,31,18.19,54624.8803,False
MYCI,31,24.665,54517.255000000005,False
IQMXW,31,2.78,54498.49999999999,False
OLB,31,0.2879,54471.7322,False
TTXD,31,12.7344,54438.23,False
CEW,31,19.75,54431.0,False
MTUL,31,57.5162,54368.5749,False
KJD,31,16.905,54348.907199999994,False
THMZ,31,34.8826,54311.28920000001,False
SPXN,31,84.6311,54237.5411,False
GGME,31,63.4994,54170.64,False
PBMR,31,32.595,54152.8302,False
CRMLW,31,2.82,54133.94,False
IMAY,31,32.59,54128.340000000004,False
CYCN,31,4.03,54042.4,False
FLYD,31,40.26,54026.19,False
DCX,31,0.9513,53953.12,False
PQOC,31,31.885,53935.2177,False
NUG,31,10.4745,53933.200500000006,False
PQAP,31,32.54,53926.659999999996,False
FKU,31,56.3444,53880.0144,False
CLIK,31,1.39,53836.46,False
SIXF,31,35.15,53793.84,False
INRO,31,37.1716,53734.636999999995,False
AMEM,31,25.2861,53726.051499999994,False
LZMH,31,1.12,53622.0,False
OPTXW,31,1.64,53509.0,False
BOLT,31,3.2,53492.8,False
MAGA,31,58.2827,53478.047999999995,False
CAS,31,27.0983,53444.16,False
CHRI,31,91.8184,53345.9654,False
XPON,31,4.43,53233.06,False
ACQQ,2,24.92,53099.865,False
GRW,31,32.355,53096.64,False
TEXN,31,33.7848,53080.6694,False
LFEQ,31,61.4506,53052.723900000005,False
BDMD,31,1.14,53036.28,False
MSBIP,31,25.2499,52959.89,False
VRM,31,9.66,52939.32,False
SWAG,31,1.9,52842.12,False
GECCG,31,24.98,52735.32,False
GENZ,31,39.3408,52728.92,False
ZHDG,31,24.3211,52614.5237,False
LKOR,31,39.68,52429.36,False
PBRG,31,34.3275,52398.2208,False
MTC,31,2.9,52370.2,False
ALIS,31,10.2,52366.409999999996,False
ARLU,31,32.825,52364.168999999994,False
NEWTG,31,25.65,52362.259999999995,False
TDSB,31,24.9304,52090.189,False
CXRN,31,18.37,52070.53999999999,False
GBLI,31,27.18,52056.1928,False
GLED,31,9.96,52055.78,False
JOJO,31,15.04,52025.1,False
FTAIM,31,27.5552,51949.1455,False
ACCL,31,2.85,51944.86,False
MRKR,31,1.16,51944.1,False
PLA,31,25.795,51943.119999999995,False
XOCT,31,40.05,51941.82,False
BDIV,31,25.0996,51932.6,False
SONM,31,3.34,51884.28,False
MFICL,31,25.469,51841.399999999994,False
SAAQ,31,10.12,51836.05,False
PAVM,31,5.325,51780.75,False
IBMX,31,24.591,51745.98,False
CXII,31,10.76,51678.0,False
VIOT,31,0.7,51661.35400000001,False
SPXV,31,84.7748,51648.302800000005,False
TLA,31,23.695,51576.46,False
HAPI,31,46.315,51283.766,False
TEXU,31,42.061,51273.6575,False
CSBR,31,5.03,51269.399999999994,False
GAUZ,31,0.38,51219.143599999996,False
SFYI,30,25.2435,51173.454750000004,False
ASLV,31,31.0678,51118.4401,False
MESH,31,10.04,51048.045,False
MHY,31,25.825,50970.06,False
RYDE,31,0.9699,50877.6996,False
TEND,31,27.925,50844.659999999996,False
ISBG,31,12.4463,50843.25,False
AIIR,31,7.7,50819.16,False
BPAC,31,10.17,50751.3,False
XCBE,30,9.99,50744.59,False
IBMW,31,24.87,50732.3465,False
HNNA,31,9.98,50575.35,False
XLCI,31,23.5083,50571.009999999995,False
TUG,31,47.2507,50565.271499999995,False
THEQ,31,30.4617,50458.0013,False
TOMZ,31,1.78,50430.380000000005,False
HERE,31,1.84,50403.98,False
